longitude,latitude,radius,county,risk_category
-117.59511599999999,33.927859999999995,507,Riverside,3
-119.97718700000001,38.939926,514,El Dorado,3
-115.236341,32.767433000000004,516,Imperial,3
-118.113299,33.823521,525,Long Beach,3
-119.2077,36.297669,525,Tulare,3
-118.88349,34.299439,529,Ventura,3
-117.03179499999999,32.742202,531,San Diego,3
-122.016944,38.245,532,Solano,3
-118.32928700000001,34.255065,532,Los Angeles,3
-122.59808999999998,38.098221,532,Marin,3
-118.29638600000001,33.781993,541,Los Angeles,3
-118.45048100000001,34.040753,543,Los Angeles,3
-117.770312,34.120692,546,Los Angeles,3
-122.0308,36.9741,549,Santa Cruz,3
-117.900292,33.916475,552,Orange,3
-118.92303999999999,34.405066,553,Ventura,3
-119.468953,35.126049,556,Kern,3
-115.491124,32.728313,556,Imperial,3
-117.95624299999999,33.720285,560,Orange,3
-117.897148,34.123231,562,Los Angeles,3
-118.072804,33.830337,563,Los Angeles,3
-118.78975600000001,35.451612,563,Kern,3
-118.057952,34.102167,571,Los Angeles,3
-121.556649,39.51384,574,Butte,3
-121.7125,37.9975,575,Contra Costa,3
-117.296361,33.837219,580,Riverside,3
-121.58333300000001,39.15,583,Yuba,3
-118.39515300000001,34.163461,584,Los Angeles,3
-118.037297,34.134186,584,Los Angeles,3
-118.300377,34.065378,586,Los Angeles,3
-116.98805800000001,32.839658,592,San Diego,3
-121.28861100000002,37.816944,595,San Joaquin,3
-118.412847,34.023755,597,Los Angeles,3
-117.620278,33.437778,598,Orange,3
-118.036851,33.816937,598,Orange,3
-122.45888899999999,38.28888900000001,598,Sonoma,3
-118.304644,34.043582,598,Los Angeles,3
-117.808944,34.108201,599,Los Angeles,3
-119.0169,35.3874,610,Kern,3
-118.37398,34.274649,613,Los Angeles,3
-120.266667,37.116667,613,Madera,3
-117.25173899999999,33.37523,614,San Diego,3
-118.216378,34.099553,617,Los Angeles,3
-117.26115300000001,34.048347,618,San Bernardino,3
-122.03333300000001,37.533333,618,Alameda,3
-118.28849699999999,34.251129999999996,620,Los Angeles,3
-117.81613,33.999164,620,Los Angeles,3
-117.95053100000001,34.160940000000004,626,Los Angeles,3
-121.895,37.434722,628,Santa Clara,3
-120.61333300000001,37.388333,629,Merced,3
-118.062518,33.933048,630,Los Angeles,3
-118.15191399999999,33.996345,631,Los Angeles,3
-117.683894,33.506334,631,Orange,3
-118.63606999999999,34.211472,636,Los Angeles,3
-120.77861100000001,37.432221999999996,638,Merced,3
-118.37665600000001,33.857406,638,Los Angeles,3
-118.371765,34.088278,639,Los Angeles,3
-118.06858700000001,33.867752,642,Los Angeles,3
-122.41116399999999,37.773152,644,San Francisco,3
-121.30305600000001,38.260833,646,Sacramento,3
-122.081944,37.389444,648,Santa Clara,3
-119.162323,36.590272,648,Tulare,3
-117.293586,33.616152,652,Riverside,3
-122.065,37.906389000000004,660,Contra Costa,3
-118.18210400000001,33.832434,660,Long Beach,3
-121.654444,37.130556,662,Santa Clara,3
-122.695278,38.347221999999995,673,Sonoma,3
-119.560654,36.097923,676,Kings,3
-118.356095,34.014825,678,Los Angeles,3
-119.31361100000001,36.624444,685,Fresno,3
-117.117222,32.578333,687,San Diego,3
-118.270242,34.095701,690,Los Angeles,3
-118.099093,34.094844,690,Los Angeles,3
-119.078949,36.210707,693,Tulare,3
-118.292538,34.09217,698,Los Angeles,3
-122.63138899999998,38.24583300000001,701,Sonoma,3
-122.422444,37.795388,701,San Francisco,3
-119.27,35.8825,709,Tulare,3
-118.01046200000002,33.794740000000004,712,Orange,3
-118.35315600000001,33.888463,712,Los Angeles,3
-117.977406,34.057144,713,Los Angeles,3
-118.195596,33.894857,714,Los Angeles,3
-122.54588999999999,38.019022,715,Marin,3
-121.69583300000001,37.931944,724,Contra Costa,3
-119.23158000000001,34.279644,731,Ventura,3
-118.117951,33.796833,732,Long Beach,3
-118.20520900000001,34.135207,737,Los Angeles,3
-122.272778,37.871666999999995,749,Alameda,3
-118.35860100000001,33.938019,749,Los Angeles,3
-118.40210900000001,34.078542999999996,750,Los Angeles,3
-118.294776,33.968255,752,Los Angeles,3
-116.955647,33.968697999999996,763,Riverside,3
-118.231508,34.118241999999995,770,Los Angeles,3
-118.59608899999999,34.256617,777,Los Angeles,3
-118.22195,33.968237,777,Los Angeles,3
-118.135675,34.193482,783,Los Angeles,3
-118.501697,34.155925,783,Los Angeles,3
-121.83461000000001,36.615813,788,Monterey,3
-120.65961599999999,35.282752,791,San Luis Obispo,3
-119.016667,35.366667,795,Kern,3
-117.87184199999999,33.96744,796,Los Angeles,3
-118.42650400000001,34.182525,798,Los Angeles,3
-119.2088,35.3821,805,Kern,3
-122.419339,37.779584,808,San Francisco,3
-118.549107,34.156974,815,Los Angeles,3
-117.834681,33.890894,826,Orange,3
-117.022602,32.766092,829,San Diego,3
-117.28265400000001,33.130701,831,San Diego,3
-117.992121,34.165036,838,Los Angeles,3
-118.70833,34.288346999999995,843,Ventura,3
-117.904177,34.012262,854,Los Angeles,3
-121.132778,37.473056,857,Stanislaus,3
-123.207778,39.150278,860,Mendocino,3
-120.943611,37.731389,863,Stanislaus,3
-117.93010600000001,34.04005,871,Los Angeles,3
-118.328048,33.983083,893,Los Angeles,3
-118.04831499999999,34.049352,893,Los Angeles,3
-116.344796,33.660872999999995,896,Riverside,3
-118.25780300000001,34.044724,897,Los Angeles,3
-122.04833300000001,37.596389,898,Alameda,3
-119.18581,34.230453000000004,899,Ventura,3
-117.70868899999999,33.656746000000005,910,Orange,3
-122.390945,40.583759,912,Shasta,3
-119.07198999999999,34.363677,918,Ventura,3
-120.06,36.723611,919,Fresno,3
-120.45794099999999,34.63915,922,Santa Barbara,3
-118.08227099999999,34.068882,935,Los Angeles,3
-120.723611,37.386944,938,Merced,3
-118.00932,33.90251,939,Los Angeles,3
-121.53027800000001,38.580556,945,Yolo,3
-117.73060900000002,33.602,948,Orange,3
-118.457528,34.266942,950,Los Angeles,3
-119.78299299999999,36.300838,955,Kings,3
-118.307847,34.035612,960,Los Angeles,3
-121.96166699999999,38.029167,967,Contra Costa,3
-119.284618,35.67805300000001,972,Kern,3
-121.669722,36.775833,973,Monterey,3
-122.413555,37.721046,992,San Francisco,3
-120.381667,36.753611,997,Fresno,3
-121.768056,37.681944,1002,Alameda,3
-118.481816,34.023052,1004,Los Angeles,3
-118.263144,33.950734000000004,1007,Los Angeles,3
-118.930775,35.263374,1010,Kern,3
-121.302778,38.589166999999996,1016,Sacramento,3
-121.28333300000001,38.7,1021,Sacramento,3
-117.88583500000001,33.881894,1025,Orange,3
-120.49715800000001,34.678364,1026,Santa Barbara,3
-121.92333300000001,36.555278,1034,Monterey,3
-118.13253,34.049708,1034,Los Angeles,3
-120.65450200000001,35.636876,1042,San Luis Obispo,3
-122.0375,37.371111,1051,Santa Clara,3
-118.19400300000001,33.769156,1092,Long Beach,3
-118.06890700000001,33.976609,1094,Los Angeles,3
-118.29466000000001,33.866487,1096,Los Angeles,3
-117.73258500000001,33.989819,1105,San Bernardino,3
-118.155654,33.782746,1107,Long Beach,3
-118.43623799999999,34.288671,1120,Los Angeles,3
-119.526944,36.611667,1120,Fresno,3
-116.382825,33.729027,1123,Riverside,3
-118.604522,34.16635,1128,Los Angeles,3
-118.78461999999999,34.264536,1133,Ventura,3
-118.029078,33.746996,1141,Orange,3
-121.969167,37.354444,1144,Santa Clara,3
-118.216885,33.810148,1153,Long Beach,3
-118.44768700000002,35.12911500000001,1155,Kern,3
-117.978311,34.000107,1166,Los Angeles,3
-117.04308600000002,34.033625,1166,San Bernardino,3
-116.704031,33.771553000000004,1169,Riverside,3
-122.359998,38.285942,1170,Napa,3
-122.418411,37.65319,1173,San Mateo,3
-118.183118,33.963116,1174,Los Angeles,3
-118.20536399999999,34.081157,1181,Los Angeles,3
-120.85,37.05833300000001,1192,Merced,3
-118.49822900000001,34.198949,1195,Los Angeles,3
-117.06106499999999,33.896342,1196,Riverside,3
-116.61533999999999,33.961634000000004,1197,Riverside,3
-115.73385,32.849187,1201,Imperial,3
-119.255323,36.32768,1207,Tulare,3
-117.94077800000001,33.61799,1217,Orange,3
-117.65215,33.971305,1226,Riverside,3
-118.29533799999999,34.068376,1227,Los Angeles,3
-117.56086100000002,34.591254,1228,San Bernardino,3
-117.15726399999998,33.501366,1229,Riverside,3
-118.27883500000002,34.027991,1235,Los Angeles,3
-117.02426799999999,33.794605,1236,Riverside,3
-118.187118,34.112134000000005,1246,Los Angeles,3
-117.170654,33.139888,1254,San Diego,3
-119.69819,34.42083,1268,Santa Barbara,3
-118.304346,34.054588,1279,Los Angeles,3
-121.972778,38.353889,1284,Solano,3
-122.15611100000001,37.725,1285,Alameda,3
-118.439071,34.15242,1294,Los Angeles,3
-118.84597600000001,35.196467,1305,Kern,3
-122.63138899999998,38.24583300000001,1308,Sonoma,3
-119.294577,35.481604,1318,Kern,3
-117.846736,34.144935,1319,Los Angeles,3
-118.26773999999999,34.069826,1326,Los Angeles,3
-118.307231,33.894352000000005,1335,Los Angeles,3
-121.77333300000001,38.678611,1362,Yolo,3
-117.38781000000002,33.688474,1367,Riverside,3
-120.609167,37.34777800000001,1370,Merced,3
-122.11782600000001,37.453055,1370,San Mateo,3
-117.39588,34.07029,1374,San Bernardino,3
-118.35386000000001,34.100299,1374,Los Angeles,3
-117.18587600000001,34.500831,1396,San Bernardino,3
-117.26848000000001,33.57744,1408,Riverside,3
-120.228219,36.9,1409,Madera,3
-118.504152,34.291056,1413,Los Angeles,3
-118.17751499999999,34.081112,1414,Los Angeles,3
-118.135504,34.083960999999995,1422,Los Angeles,3
-119.555833,36.708056,1428,Fresno,3
-117.83671399999999,33.733512,1432,Orange,3
-118.9063,35.5217,1435,Kern,3
-119.450278,36.596389,1443,Fresno,3
-119.383103,36.303352000000004,1447,Tulare,3
-118.122171,33.84707,1448,Los Angeles,3
-122.382779,37.728895,1465,San Francisco,3
-117.243746,33.201367,1474,San Diego,3
-117.689778,34.07751,1477,San Bernardino,3
-118.297919,34.018599,1485,Los Angeles,3
-118.575929,34.213111,1489,Los Angeles,3
-118.19574899999999,33.804491999999996,1492,Long Beach,3
-121.62611100000001,39.134722,1509,Sutter,3
-119.1856,35.1269,1534,Kern,3
-117.881821,34.090264000000005,1544,Los Angeles,3
-118.341633,33.834625,1559,Los Angeles,3
-119.1274,35.3734,1563,Kern,3
-119.611944,36.570833,1566,Fresno,3
-118.18766200000002,33.98852,1572,Los Angeles,3
-118.25150500000001,33.916576,1575,Los Angeles,3
-118.98200000000001,35.3965,1580,Kern,3
-117.965359,33.926246,1591,Orange,3
-121.7569,36.9102,1591,Santa Cruz,3
-122.345556,37.962222,1600,Contra Costa,3
-119.40681799999999,35.58495999999999,1602,Kern,3
-121.988611,37.548333,1615,Alameda,3
-118.26798500000001,33.932641,1633,Los Angeles,3
-117.64838799999998,34.09751,1642,San Bernardino,3
-122.3255,37.563,1643,San Mateo,3
-116.99986899999999,32.744752000000005,1662,San Diego,3
-118.30248300000001,33.934033,1662,Los Angeles,3
-118.52853,34.237368,1672,Los Angeles,3
-117.998139,33.867404,1676,Orange,3
-117.258498,33.692352,1683,Riverside,3
-118.431775,34.241478,1684,Los Angeles,3
-122.704722,38.448611,1689,Sonoma,3
-121.58,37.011944,1697,Santa Clara,3
-117.208651,34.128344,1701,San Bernardino,3
-122.41520200000001,37.750021999999994,1712,San Francisco,3
-117.912351,34.138622,1716,Los Angeles,3
-117.95333799999999,34.032209,1718,Los Angeles,3
-118.179783,33.980058,1741,Los Angeles,3
-122.486349,37.68,1747,San Mateo,3
-118.29801599999999,33.981859,1780,Los Angeles,3
-121.22083300000001,37.802778,1813,San Joaquin,3
-119.703056,36.825278000000004,1821,Fresno,3
-117.095883,32.672397,1840,San Diego,3
-122.44293600000002,37.720366999999996,1849,San Francisco,3
-121.433889,37.738056,1851,San Joaquin,3
-119.17941,34.20211,1859,Ventura,3
-117.8436,33.686502000000004,1860,Orange,3
-118.32348700000001,34.1879,1880,Los Angeles,3
-117.060185,33.725795,1887,Riverside,3
-119.39495500000001,36.517096,1893,Tulare,3
-118.280491,34.045761999999996,1923,Los Angeles,3
-118.253276,33.785869,1936,Los Angeles,3
-121.280833,38.128889,1963,San Joaquin,3
-118.35548100000001,34.227522,1975,Los Angeles,3
-117.904743,33.663844,1993,Orange,3
-117.182538,34.055569,2021,San Bernardino,3
-118.25587800000001,33.837391,2031,Los Angeles,3
-122.51483999999999,37.972423,2040,Marin,3
-116.534922,33.822583,2064,Riverside,3
-118.282068,33.954326,2067,Los Angeles,3
-118.03119099999999,33.933626000000004,2083,Los Angeles,3
-121.884722,38.028056,2087,Contra Costa,3
-121.837651,39.728494,2094,Butte,3
-118.284679,33.736684000000004,2103,Los Angeles,3
-118.34769399999999,33.914649,2114,Los Angeles,3
-118.33458600000002,34.082723,2120,Los Angeles,3
-118.241149,33.940452,2124,Los Angeles,3
-118.478218,34.238739,2130,Los Angeles,3
-119.64573,36.32742800000001,2136,Kings,3
-119.394714,36.369601,2144,Tulare,3
-117.309647,33.228541,2158,San Diego,3
-120.957222,37.60138900000001,2160,Stanislaus,3
-122.2364,37.4852,2163,San Mateo,3
-118.628355,34.610162,2166,Los Angeles,3
-115.33116899999999,33.000108000000004,2167,Imperial,3
-118.18775900000001,33.783221999999995,2208,Long Beach,3
-118.274297,33.999717,2210,Los Angeles,3
-118.155014,33.966322999999996,2216,Los Angeles,3
-120.060833,36.961389000000004,2222,Madera,3
-119.304631,35.754264,2258,Kern,3
-118.600829,34.208098,2264,Los Angeles,3
-119.0285,35.3441,2286,Kern,3
-119.0576,35.3516,2299,Kern,3
-118.258141,34.016399,2321,Los Angeles,3
-120.84888899999999,37.505833,2322,Stanislaus,3
-116.96520600000001,32.80148,2363,San Diego,3
-122.05416699999999,38.257778,2364,Solano,3
-122.23583300000001,38.113056,2374,Solano,3
-117.300878,34.426389,2389,San Bernardino,3
-119.14726999999999,34.172457,2396,Ventura,3
-117.31365500000001,34.073902000000004,2416,San Bernardino,3
-121.805833,38.005,2467,Contra Costa,3
-122.03111100000001,37.978056,2494,Contra Costa,3
-119.0227,35.1091,2497,Kern,3
-121.38194399999999,38.438333,2506,Sacramento,3
-117.2912,33.791973,2514,Riverside,3
-118.267376,33.974897,2521,Los Angeles,3
-118.272224,34.057208,2528,Los Angeles,3
-118.01880600000001,33.967844,2552,Los Angeles,3
-118.300192,34.000114,2557,Los Angeles,3
-118.11079699999999,34.015436,2560,Los Angeles,3
-118.00027800000001,33.692778000000004,2569,Orange,3
-118.53857099999999,34.198926,2586,Los Angeles,3
-117.078906,33.125218,2593,San Diego,3
-118.233106,34.041546999999994,2606,Los Angeles,3
-118.12713600000001,33.888021,2639,Los Angeles,3
-118.165144,33.89765,2648,Los Angeles,3
-117.88746499999999,33.807614,2721,Orange,3
-118.08873500000001,33.990124,2734,Los Angeles,3
-118.138912,34.159752000000005,2757,Los Angeles,3
-117.925205,33.871972,2799,Orange,3
-119.34429399999999,36.206855,2825,Tulare,3
-116.182425,33.686059,2874,Riverside,3
-119.00790900000001,36.064283,2913,Tulare,3
-118.177401,33.866265999999996,3173,Long Beach,4
-118.344474,33.956528999999996,3178,Los Angeles,4
-118.216706,33.979987,3180,Los Angeles,4
-117.94063899999999,33.77322,3214,Orange,4
-117.91128799999998,34.055423,3243,Los Angeles,4
-118.7898,35.4516,3261,Kern,4
-118.25156499999999,34.000396,3283,Los Angeles,4
-117.593108,34.106398999999996,3334,San Bernardino,4
-117.97214199999999,34.082840999999995,3344,Los Angeles,4
-115.57746000000002,32.783359000000004,3366,Imperial,4
-117.648816,33.859320000000004,3419,Riverside,4
-121.302209,38.881984,3431,Placer,4
-118.444601,34.224297,3431,Los Angeles,4
-120.483333,37.3,3453,Merced,4
-122.08079599999999,37.668820000000004,3454,Alameda,4
-120.90527800000001,36.020556,3509,Monterey,4
-122.347778,37.935833,3539,Contra Costa,4
-118.46279799999999,34.201032,3569,Los Angeles,4
-118.201664,33.923953999999995,3609,Los Angeles,4
-117.529214,33.992044,3654,Riverside,4
-118.082884,33.90687,3706,Los Angeles,4
-118.244629,33.968138,3797,Los Angeles,4
-118.44715500000001,34.313096,3817,Los Angeles,4
-115.57995,32.682646999999996,3886,Imperial,4
-117.68894399999999,34.012235,3924,San Bernardino,4
-116.215422,33.718907,3959,Riverside,4
-118.41676799999999,34.265724,4008,Los Angeles,4
-117.29276399999999,34.536218,4030,San Bernardino,4
-120.43571899999999,34.953034,4120,Santa Barbara,4
-118.175352,34.693444,4188,Los Angeles,4
-118.49647900000001,34.41748,4193,Los Angeles,4
-117.370324,34.1064,4207,San Bernardino,4
-122.704722,38.448611,4372,Sonoma,4
-118.22753,33.892938,4430,Los Angeles,4
-118.246803,34.181933,4462,Los Angeles,4
-118.39076899999999,34.190006,4571,Los Angeles,4
-118.131148,33.937862,4574,Los Angeles,4
-118.9762,35.2421,4635,Kern,4
-118.20533,34.03815,4671,Los Angeles,4
-121.655556,36.677778,4837,Monterey,4
-118.029074,34.073948,4842,Los Angeles,4
-118.192526,33.944713,4907,Los Angeles,4
-118.10568500000001,34.594429,5023,Los Angeles,4
-117.650888,34.063344,5859,San Bernardino,4
-121.655556,36.677778,5883,Monterey,4
-117.762596,34.058481,6137,Los Angeles,4
-120.994444,37.661389,6461,Stanislaus,4
-117.26246599999999,33.921775,6758,Riverside,4
-117.00599299999999,32.632325,6970,San Diego,4
-118.16918899999999,34.032672999999996,7000,Los Angeles,4
-117.435048,34.092234000000005,8331,San Bernardino,4
-122.27083300000001,37.804444000000004,9021,Alameda,4
-117.469568,33.945996,9388,Riverside,4
-117.28976499999999,34.108345,9812,San Bernardino,4
-117.88972199999999,33.836110999999995,10017,Orange,4
-121.30083300000001,37.975556,10022,San Joaquin,4
-117.88138899999998,33.740833,11308,Orange,4
-118.161014,33.805559,13013,Los Angeles,4
-121.494444,38.581666999999996,14476,Sacramento,4
-121.9,37.333333,15817,Santa Clara,4
-119.766667,36.75,17052,Fresno,4
-117.14896200000001,32.69247,23644,San Diego,4
